보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
학동065,1,,광주광역시 동구 학동 888-3,35.13221741,126.9273479,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동066,1,,광주광역시 동구 학동 1007-113,35.13239012,126.9272836,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동067,1,,광주광역시 동구 학동 901-318,35.13194656,126.9266052,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동068,1,,광주광역시 동구 학동 901-53,35.13190253,126.9261093,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동069,1,,광주광역시 동구 학동 822-1,35.13064065,126.9340314,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동070,1,,광주광역시 동구 학동 1003-1,35.13357445,126.924494,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동071,1,,광주광역시 동구 학동 999-13,35.13360417,126.9370854,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동072,1,,광주광역시 동구 학동 265-15,35.1338501,126.937149,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동073,1,,광주광역시 동구 학동 265,35.1341362,126.9376525,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동074,1,,광주광역시 동구 학동 269-2,35.13417371,126.9368668,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동075,1,,광주광역시 동구 학동 269-5,35.1344161,126.9362557,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동076,1,,광주광역시 동구 학동 269-2,35.13417371,126.936811,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동077,1,,광주광역시 동구 학동 269-5,35.13445663,126.9362557,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동078,1,,광주광역시 동구 학동 산80-2,35.13541281,126.9375963,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동079,1,,광주광역시 동구 학동 산80-17,35.13496399,126.9369473,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동080,1,,광주광역시 동구 학동 265-2,35.13416524,126.9379159,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동081,1,,광주광역시 동구 학동 1020,35.13491315,126.9383695,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동082,1,,광주광역시 동구 학동 265-2,35.13416524,126.9379159,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동083,1,,광주광역시 동구 학동 265-2,35.13416524,126.9379159,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동084,1,,광주광역시 동구 학동 262-1,35.13336565,126.9386598,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동085,1,,광주광역시 동구 학동 262-12,35.13436508,126.9388272,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동086,1,,광주광역시 동구 학동 1020,35.13491315,126.9383695,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동087,1,,광주광역시 동구 학동 257-18,35.13475418,126.9390555,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동088,1,,광주광역시 동구 학동 1001-1,35.13498142,126.9388733,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동089,1,,광주광역시 동구 학동 248-5,35.13532639,126.9390259,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동090,1,,광주광역시 동구 학동 250-2,35.13555908,126.9391708,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동091,1,,광주광역시 동구 학동 248-7,35.1354237,126.9389381,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동092,1,,광주광역시 동구 학동 230-1,35.13615417,126.9389531,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동093,1,,광주광역시 동구 학동 230,35.13644791,126.9390183,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동094,1,,광주광역시 동구 학동 228-2,35.13683701,126.9390335,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동095,1,,광주광역시 동구 학동 256-7,35.13495007,126.9399175,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동096,1,,광주광역시 동구 학동 256-12,35.13495636,126.9397507,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동097,1,,광주광역시 동구 학동 256-10,35.13483871,126.9400406,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동098,1,,광주광역시 동구 학동 254-6,35.13498306,126.9402663,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동099,1,,광주광역시 동구 학동 250-5,35.13522707,126.9394798,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동100,1,,광주광역시 동구 학동 237-1,35.13561249,126.9397888,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동101,1,,광주광역시 동구 학동 1000-1,35.13574474,126.9395593,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동102,1,,광주광역시 동구 학동 223-10,35.13638687,126.939827,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동103,1,,광주광역시 동구 학동 223-7,35.13660257,126.9399872,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동104,1,,광주광역시 동구 학동 산31,35.13888786,126.9432604,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동105,1,,광주광역시 동구 학동 192,35.13733094,126.9400946,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동106,1,,광주광역시 동구 학동 산31,35.13888786,126.9432604,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동107,1,,광주광역시 동구 학동 281-1,35.1319046,126.9358826,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동108,1,,광주광역시 동구 학동 281-6,35.13157272,126.9355405,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동109,1,,광주광역시 동구 학동 281-9,35.13136292,126.9353444,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동110,1,,광주광역시 동구 학동 728-3,35.13206399,126.9341809,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동111,1,,광주광역시 동구 학동 784-1,35.13163757,126.933983,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동112,1,,광주광역시 동구 학동 791,35.13132333,126.9338279,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동113,1,,광주광역시 동구 학동 791,35.13132333,126.9338226,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동114,1,,광주광역시 동구 학동 790-1,35.13124562,126.9341484,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동115,1,,광주광역시 동구 학동 823-2,35.1307106,126.934214,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동116,1,,광주광역시 동구 학동 789-1,35.13097382,126.9342276,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동117,1,,광주광역시 동구 학동 790-3,35.13103104,126.9339964,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동118,1,,광주광역시 동구 학동 793-4,35.13105519,126.9334191,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동119,1,,광주광역시 동구 학동 1004-43,35.13071559,126.9334094,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동120,1,,광주광역시 동구 학동 795-7,35.13082156,126.9332047,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동121,1,,광주광역시 동구 학동 1004-41,35.13054614,126.9331894,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동122,1,,광주광역시 동구 학동 811,35.13068008,126.9331284,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동123,1,,광주광역시 동구 학동 814,35.13062286,126.9333878,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동124,1,,광주광역시 동구 학동 805-1,35.13100433,126.9330625,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동125,1,,광주광역시 동구 학동 796-1,35.13102184,126.932874,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동126,1,,광주광역시 동구 학동 796-2,35.13105106,126.932663,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동127,1,,광주광역시 동구 학동 766-13,35.1309166,126.9326875,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동128,1,,광주광역시 동구 학동 768-6,35.13103485,126.9323959,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동129,1,,광주광역시 동구 학동 800,35.1306572,126.932599,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동130,1,,광주광역시 동구 학동 781-7,35.13117599,126.9325925,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동131,1,,광주광역시 동구 학동 794-4,35.13127156,126.9329681,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동132,1,,광주광역시 동구 학동 795-2,35.13110742,126.9329559,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동133,1,,광주광역시 동구 학동 781-5,35.13139725,126.9326782,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동134,1,,광주광역시 동구 학동 1004-49,35.13169126,126.9326706,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동135,1,,광주광역시 동구 학동 792-2,35.13121033,126.9336062,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동136,1,,광주광역시 동구 학동 783-13,35.13144042,126.9333465,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동137,1,,광주광역시 동구 학동 783-11,35.13164591,126.9333133,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동138,1,,광주광역시 동구 학동 783-4,35.13158798,126.9329987,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동139,1,,광주광역시 동구 학동 784,35.13159191,126.9336395,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동140,1,,광주광역시 동구 학동 730-9,35.13202775,126.9335206,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동141,1,,광주광역시 동구 학동 729-25,35.132164,126.9336173,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동142,1,,광주광역시 동구 학동 784-2,35.13180161,126.934131,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동143,1,,광주광역시 동구 학동 730-34,35.13191605,126.9332657,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동144,1,,광주광역시 동구 학동 729-6,35.13220701,126.9331522,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동145,1,,광주광역시 동구 학동 730-8,35.13217163,126.9337971,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동146,1,,광주광역시 동구 학동 730-21,35.13199615,126.9339218,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동147,1,,광주광역시 동구 학동 729-12,35.13229097,126.9327355,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동148,1,,광주광역시 동구 학동 732-1,35.13239028,126.9325423,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동149,1,,광주광역시 동구 학동 719-8,35.132216,126.932045,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동150,1,,광주광역시 동구 학동 719-8,35.1322937,126.9320526,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동151,1,,광주광역시 동구 학동 731-39,35.13196945,126.9322128,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동152,1,,광주광역시 동구 학동 731-25,35.13201038,126.9319318,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동153,1,,광주광역시 동구 학동 778-10,35.13175583,126.9322281,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동154,1,,광주광역시 동구 학동 768-5,35.13126429,126.9322281,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동155,1,,광주광역시 동구 학동 768,35.13194866,126.931177,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동156,1,,광주광역시 동구 학동 768-5,35.13126429,126.932251,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동157,1,,광주광역시 동구 학동 768-4,35.13121851,126.9321468,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동158,1,,광주광역시 동구 학동 731-35,35.1323114,126.9314423,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동159,1,,광주광역시 동구 학동 735-14,35.13262939,126.9303986,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동160,1,,광주광역시 동구 학동 735-18,35.1326201,126.9301529,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동161,1,,광주광역시 동구 학동 750-1,35.13051602,126.930528,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동162,1,,광주광역시 동구 학동 750-1,35.13051602,126.930528,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동163,1,,광주광역시 동구 학동 731-44,35.13225754,126.9309998,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동164,1,,광주광역시 동구 학동 734-9,35.13258778,126.9311051,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동165,1,,광주광역시 동구 학동 735-2,35.13246665,126.9308227,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동166,1,,광주광역시 동구 학동 739-3,35.13242421,126.9302181,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동167,1,,광주광역시 동구 학동 739-1,35.13255518,126.9297444,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동168,1,,광주광역시 동구 학동 735-19,35.13267517,126.9300012,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동169,1,,광주광역시 동구 학동 872-4,35.13255737,126.9290009,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동170,1,,광주광역시 동구 학동 276-8,35.13244993,126.9349675,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동171,1,,광주광역시 동구 학동 1011-3,35.1324134,126.9346958,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동172,1,,광주광역시 동구 학동 727-13,35.13229871,126.9345267,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동173,1,,광주광역시 동구 학동 723-26,35.13254547,126.9345322,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동174,1,,광주광역시 동구 학동 727-1,35.13252463,126.9341252,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동175,1,,광주광역시 동구 학동 723-8,35.13279724,126.9342651,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동176,1,,광주광역시 동구 학동 723-7,35.1328125,126.9341391,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동177,1,,광주광역시 동구 학동 723-15,35.13306137,126.9337997,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동178,1,,광주광역시 동구 학동 723-36,35.13314056,126.934021,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동180,1,,광주광역시 동구 학동 720-10,35.13247681,126.9335456,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동181,1,,광주광역시 동구 학동 721-5,35.13269779,126.9331152,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동182,1,,광주광역시 동구 학동 721-5,35.13269779,126.9331152,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동183,1,,광주광역시 동구 학동 719-28,35.13268863,126.9325562,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동184,1,,광주광역시 동구 학동 721,35.13303446,126.9329782,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동185,1,,광주광역시 동구 학동 721,35.13303446,126.9329071,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동186,1,,광주광역시 동구 학동 724-7,35.13335037,126.9335251,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동187,1,,광주광역시 동구 학동 716-15,35.13358307,126.9333344,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동188,1,,광주광역시 동구 학동 716-1,35.13366699,126.933197,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동189,1,,광주광역시 동구 학동 714,35.13408469,126.9332273,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동190,1,,광주광역시 동구 학동 710-4,35.13378143,126.9328766,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동191,1,,광주광역시 동구 학동 269-3,35.13410483,126.9338234,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동192,1,,광주광역시 동구 학동 713-9,35.13407135,126.9335555,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동193,1,,광주광역시 동구 학동 713-51,35.13408879,126.9334183,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동194,1,,광주광역시 동구 학동 714-5,35.13417053,126.9331894,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동195,1,,광주광역시 동구 학동 713-17,35.13426508,126.9336092,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동196,1,,광주광역시 동구 학동 713-41,35.13389321,126.9335093,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동197,1,,광주광역시 동구 학동 719-34,35.13300863,126.9324188,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동198,1,,광주광역시 동구 학동 722-2,35.13327789,126.9324495,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동199,1,,광주광역시 동구 학동 722-2,35.13327375,126.9324495,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동200,1,,광주광역시 동구 학동 677-4,35.13398764,126.9319843,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동201,1,,광주광역시 동구 학동 1005-12,35.13368044,126.9321936,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동202,1,,광주광역시 동구 학동 1005-11,35.13382721,126.9323798,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동203,1,,광주광역시 동구 학동 719-22,35.13325681,126.9318225,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동204,1,,광주광역시 동구 학동 719-10,35.13309728,126.9318361,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동205,1,,광주광역시 동구 학동 676-34,35.13338852,126.9318237,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동206,1,,광주광역시 동구 학동 676-26,35.13362122,126.9319045,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동207,1,,광주광역시 동구 학동 719-34,35.13300863,126.9324036,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동208,1,,광주광역시 동구 학동 719-31,35.13276374,126.931633,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동209,1,,광주광역시 동구 학동 676-6,35.13294384,126.9300427,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동210,1,,광주광역시 동구 학동 719-36,35.13311768,126.9314957,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동211,1,,광주광역시 동구 학동 676-45,35.1333198,126.9309905,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동212,1,,광주광역시 동구 학동 676-76,35.13319016,126.9307938,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동213,1,,광주광역시 동구 학동 676-4,35.13368638,126.9317703,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동214,1,,광주광역시 동구 학동 677-21,35.13406437,126.9314651,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동215,1,,광주광역시 동구 학동 676-1,35.13364828,126.9305556,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동216,1,,광주광역시 동구 학동 677-10,35.13428625,126.9314916,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동217,1,,광주광역시 동구 학동 1005-4,35.13455672,126.9310414,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동218,1,,광주광역시 동구 학동 677-1,35.13408985,126.9318542,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동219,1,,광주광역시 동구 학동 680,35.13505815,126.9308097,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동220,1,,광주광역시 동구 학동 683-2,35.13557953,126.9320297,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동221,1,,광주광역시 동구 학동 683-1,35.1359755,126.9320975,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동222,1,,광주광역시 동구 학동 1005,35.13481682,126.9320231,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동223,1,,광주광역시 동구 학동 산134-1,35.13646698,126.9316476,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동224,1,,광주광역시 동구 학동 687-2,35.13659257,126.9322904,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동225,1,,광주광역시 동구 학동 1004-35,35.13261911,126.9316187,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동226,1,,광주광역시 동구 학동 737-3,35.13310773,126.9300795,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동227,1,,광주광역시 동구 학동 873-3,35.13318253,126.929553,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동228,1,,광주광역시 동구 학동 737-1,35.13350296,126.9299195,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동229,1,,광주광역시 동구 학동 737-1,35.13351307,126.9299195,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동230,1,,광주광역시 동구 학동 737-1,35.13351307,126.9299774,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동231,1,,광주광역시 동구 학동 676-57,35.13387439,126.9300956,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동232,1,,광주광역시 동구 학동 산150,35.13431173,126.9299389,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동233,1,,광주광역시 동구 학동 1005-3,35.13397545,126.9301442,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동234,1,,광주광역시 동구 학동 873-43,35.13328552,126.9291611,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동235,1,,광주광역시 동구 학동 873-8,35.13343645,126.928275,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동236,1,,광주광역시 동구 학동 873-8,35.13343645,126.928275,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동237,1,,광주광역시 동구 학동 664-33,35.13378143,126.9282659,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동238,1,,광주광역시 동구 학동 664-36,35.13423721,126.9279938,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동239,1,,광주광역시 동구 학동 664-38,35.13444901,126.927830,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동240,1,,광주광역시 동구 학동 664-15,35.13404232,126.9280298,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동241,1,,광주광역시 동구 학동 664-41,35.13459396,126.9281998,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동242,1,,광주광역시 동구 학동 654-1,35.13484779,126.9277573,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동243,1,,광주광역시 동구 학동 661-46,35.13524628,126.9277931,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동244,1,,광주광역시 동구 학동 662-14,35.13499456,126.9280098,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동245,1,,광주광역시 동구 학동 662-38,35.13603871,126.9280188,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동246,1,,광주광역시 동구 학동 662-34,35.13606532,126.9275433,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동247,1,,광주광역시 동구 학동 622-7,35.1363945,126.9274111,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동248,1,,광주광역시 동구 학동 621-5,35.13658078,126.9270425,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동249,1,,광주광역시 동구 학동 622,35.13667679,126.9271178,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동250,1,,광주광역시 동구 학동 621-2,35.13634569,126.9273195,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동251,1,,광주광역시 동구 학동 623,35.13676345,126.9265339,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동252,1,,광주광역시 동구 학동 628-7,35.13606171,126.9264002,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동253,1,,광주광역시 동구 학동 595-29,35.13732979,126.9271493,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동254,1,,광주광역시 동구 학동 595-42,35.13711929,126.9271811,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동255,1,,광주광역시 동구 학동 595-1,35.1372335,126.926651,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동256,1,,광주광역시 동구 학동 591-6,35.13730289,126.926409,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동257,1,,광주광역시 동구 학동 595,35.1372738,126.9265518,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동258,1,,광주광역시 동구 학동 592-6,35.13754654,126.926763,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동259,1,,광주광역시 동구 학동 592-5,35.13764572,126.9266129,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동260,1,,광주광역시 동구 학동 595-5,35.13758811,126.9263919,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동261,1,,광주광역시 동구 학동 619-7,35.13719914,126.9260025,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동262,1,,광주광역시 동구 학동 618-3,35.13698845,126.9256821,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동263,1,,광주광역시 동구 학동 593-21,35.13797211,126.9261842,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동264,1,,광주광역시 동구 학동 593-3,35.1379647,126.9263918,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동265,1,,광주광역시 동구 학동 593-9,35.13821411,126.9260941,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동266,1,,광주광역시 동구 학동 539-6,35.13838577,126.925819,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동267,1,,광주광역시 동구 학동 산206-1,35.13846207,126.9257202,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동268,1,,광주광역시 동구 학동 34-22,35.13770216,126.9258347,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동269,1,,광주광역시 동구 학동 31-40,35.13731766,126.9253922,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동270,1,,광주광역시 동구 학동 37-12,35.13732529,126.9252243,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동271,1,,광주광역시 동구 학동 38-3,35.13748667,126.9250153,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동272,1,,광주광역시 동구 학동 38-9,35.13784409,126.9249651,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동273,1,,광주광역시 동구 학동 31-27,35.13765335,126.925544,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동274,1,,광주광역시 동구 학동 40-6,35.13795853,126.9249941,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동275,1,,광주광역시 동구 학동 40-4,35.137967,126.9247284,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동276,1,,광주광역시 동구 학동 31-12,35.13807449,126.9253684,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동277,1,,광주광역시 동구 학동 539-6,35.13836519,126.925819,,건축물,062-608-2894,광주광역시 동구청,2025-12-23
학동278,1,,광주광역시 동구 학동 30-8,35.13858601,126.9255905,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
학동279,1,,광주광역시 동구 학동 40-11,35.13829041,126.9248734,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동280,1,,광주광역시 동구 학동 30-35,35.13845062,126.9250641,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동281,1,,광주광역시 동구 학동 29-10,35.13829485,126.924469,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동282,1,,광주광역시 동구 학동 24-28,35.13897705,126.9248826,,한전주,062-608-2894,광주광역시 동구청,2025-12-23
학동283,1,,광주광역시 동구 학동 28-8,35.13890839,126.9241886,,전용주,062-608-2894,광주광역시 동구청,2025-12-23
